Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Corporate,2011.0,Barbados,LATAM,Caribbean,Technology,Copiers,275.65992
Corporate,2011.0,Belarus,EMEA,EMEA,Office Supplies,Binders,11.82
Corporate,2011.0,Belgium,EU,Central,Furniture,Bookcases,103.8
Corporate,2011.0,Belgium,EU,Central,Office Supplies,Binders,92.79
Corporate,2011.0,Belgium,EU,Central,Office Supplies,Fasteners,25.92
Corporate,2011.0,Belgium,EU,Central,Office Supplies,Storage,161.16
Corporate,2011.0,Belgium,EU,Central,Office Supplies,Supplies,87.84
Corporate,2011.0,Belgium,EU,Central,Technology,Copiers,57.66
Corporate,2011.0,Benin,Africa,Africa,Office Supplies,Binders,2.76
Corporate,2011.0,Benin,Africa,Africa,Office Supplies,Supplies,16.23
Corporate,2011.0,Benin,Africa,Africa,Technology,Accessories,4.14
Corporate,2011.0,Benin,Africa,Africa,Technology,Copiers,243.3
Corporate,2011.0,Bolivia,LATAM,South,Office Supplies,Appliances,126.16
Corporate,2011.0,Bosnia and Herzegovina,EMEA,EMEA,Furniture,Furnishings,108.24
Corporate,2011.0,Brazil,LATAM,South,Furniture,Bookcases,452.38
Corporate,2011.0,Brazil,LATAM,South,Furniture,Chairs,206.96800000000005
Corporate,2011.0,Brazil,LATAM,South,Furniture,Furnishings,87.04
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Appliances,819.6800000000001
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Art,49.08
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Binders,53.540000000000006
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Envelopes,-33.847999999999985
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Fasteners,11.908
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Labels,21.560000000000002
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Paper,18.503999999999998
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Storage,16.799999999999997
Corporate,2011.0,Brazil,LATAM,South,Office Supplies,Supplies,-30.06
Corporate,2011.0,Brazil,LATAM,South,Technology,Accessories,-196.316
Corporate,2011.0,Brazil,LATAM,South,Technology,Copiers,238.94044
Corporate,2011.0,Brazil,LATAM,South,Technology,Phones,-1455.78
Corporate,2011.0,Cameroon,Africa,Africa,Furniture,Bookcases,212.52
Corporate,2011.0,Cameroon,Africa,Africa,Office Supplies,Binders,3.51
Corporate,2011.0,Cameroon,Africa,Africa,Office Supplies,Labels,1.65
Corporate,2011.0,Cameroon,Africa,Africa,Office Supplies,Storage,99.81
Corporate,2011.0,Cameroon,Africa,Africa,Technology,Accessories,5.7
Corporate,2011.0,Cameroon,Africa,Africa,Technology,Phones,13.65
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Appliances,400.86
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Art,63.629999999999995
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Binders,13.440000000000001
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Envelopes,29.7
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Fasteners,12.21
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Labels,3.36
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Paper,11.4
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Storage,15.33
Corporate,2011.0,Canada,Canada,Canada,Office Supplies,Supplies,10.92
Corporate,2011.0,Canada,Canada,Canada,Technology,Accessories,25.89
Corporate,2011.0,Canada,Canada,Canada,Technology,Copiers,93.0
Corporate,2011.0,Canada,Canada,Canada,Technology,Phones,6.87
Corporate,2011.0,Central African Republic,Africa,Africa,Office Supplies,Supplies,20.58
Corporate,2011.0,Chile,LATAM,South,Furniture,Chairs,217.34
Corporate,2011.0,Chile,LATAM,South,Office Supplies,Art,22.68
Corporate,2011.0,Chile,LATAM,South,Office Supplies,Storage,45.68
Corporate,2011.0,China,APAC,North Asia,Furniture,Bookcases,875.2800000000001
Corporate,2011.0,China,APAC,North Asia,Furniture,Chairs,2294.7599999999998
Corporate,2011.0,China,APAC,North Asia,Furniture,Furnishings,404.37
Corporate,2011.0,China,APAC,North Asia,Furniture,Tables,-1609.0770000000002
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Appliances,975.48
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Art,308.60999999999996
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Binders,241.08
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Envelopes,384.21
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Fasteners,72.27
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Labels,61.41
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Paper,44.43
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Storage,407.40000000000003
Corporate,2011.0,China,APAC,North Asia,Office Supplies,Supplies,290.565
Corporate,2011.0,China,APAC,North Asia,Technology,Accessories,280.11
Corporate,2011.0,China,APAC,North Asia,Technology,Copiers,2524.29
Corporate,2011.0,China,APAC,North Asia,Technology,Machines,265.73999999999995
Corporate,2011.0,China,APAC,North Asia,Technology,Phones,237.51
Corporate,2011.0,Colombia,LATAM,South,Furniture,Bookcases,3.9
Corporate,2011.0,Colombia,LATAM,South,Furniture,Chairs,0.0
Corporate,2011.0,Colombia,LATAM,South,Office Supplies,Envelopes,7.44
Corporate,2011.0,Colombia,LATAM,South,Office Supplies,Fasteners,3.44
Corporate,2011.0,Colombia,LATAM,South,Technology,Accessories,29.119999999999997
Corporate,2011.0,Colombia,LATAM,South,Technology,Copiers,147.15612
Corporate,2011.0,Cote d'Ivoire,Africa,Africa,Office Supplies,Labels,1.77
Corporate,2011.0,Cuba,LATAM,Caribbean,Furniture,Bookcases,107.96
Corporate,2011.0,Cuba,LATAM,Caribbean,Furniture,Chairs,446.74
Corporate,2011.0,Cuba,LATAM,Caribbean,Furniture,Furnishings,50.28
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Appliances,31.1
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Art,51.2
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Binders,57.900000000000006
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Envelopes,10.440000000000001
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Fasteners,11.88
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Labels,14.38
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Paper,19.919999999999998
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Storage,70.12
Corporate,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Supplies,5.6
Corporate,2011.0,Cuba,LATAM,Caribbean,Technology,Accessories,325.46000000000004
Corporate,2011.0,Cuba,LATAM,Caribbean,Technology,Copiers,371.21668
Corporate,2011.0,Cuba,LATAM,Caribbean,Technology,Phones,219.24
Corporate,2011.0,Czech Republic,EMEA,EMEA,Office Supplies,Storage,1.98
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Art,203.94
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Binders,5.01
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Envelopes,13.44
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Labels,19.08
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Paper,73.53
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Storage,53.07
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Supplies,25.32
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Technology,Accessories,112.62
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Technology,Copiers,94.92
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Technology,Machines,43.65
Corporate,2011.0,Democratic Republic of the Congo,Africa,Africa,Technology,Phones,1165.23
Corporate,2011.0,Denmark,EU,North,Furniture,Chairs,-77.895
Corporate,2011.0,Denmark,EU,North,Technology,Phones,-191.16
Corporate,2011.0,Djibouti,Africa,Africa,Office Supplies,Art,63.36
Corporate,2011.0,Djibouti,Africa,Africa,Office Supplies,Binders,4.65
Corporate,2011.0,Djibouti,Africa,Africa,Office Supplies,Storage,62.97
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Furniture,Bookcases,-484.508
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Furniture,Chairs,149.412
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Furniture,Furnishings,-33.07
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Furniture,Tables,-857.37
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Appliances,193.18399999999994
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Art,0.12799999999999834
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Binders,-7.42
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Envelopes,-4.104
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Fasteners,1.748
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Labels,1.924
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Paper,10.636
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Storage,6.52
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Supplies,22.104
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Technology,Accessories,188.272
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Technology,Copiers,-80.7954
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Technology,Machines,-622.848
Corporate,2011.0,Dominican Republic,LATAM,Caribbean,Technology,Phones,-186.05200000000002
Corporate,2011.0,Ecuador,LATAM,South,Office Supplies,Storage,8.2
Corporate,2011.0,Egypt,Africa,Africa,Furniture,Bookcases,64.14
Corporate,2011.0,Egypt,Africa,Africa,Furniture,Chairs,35.1
Corporate,2011.0,Egypt,Africa,Africa,Furniture,Furnishings,4.08
Corporate,2011.0,Egypt,Africa,Africa,Office Supplies,Art,23.97
Corporate,2011.0,Egypt,Africa,Africa,Office Supplies,Binders,7.199999999999999
Corporate,2011.0,Egypt,Africa,Africa,Office Supplies,Envelopes,94.71000000000001
Corporate,2011.0,Egypt,Africa,Africa,Office Supplies,Storage,75.06
Corporate,2011.0,Egypt,Africa,Africa,Technology,Phones,46.47
Corporate,2011.0,El Salvador,LATAM,Central,Furniture,Bookcases,761.8800000000001
Corporate,2011.0,El Salvador,LATAM,Central,Furniture,Chairs,81.6
Corporate,2011.0,El Salvador,LATAM,Central,Furniture,Furnishings,6.7
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Appliances,140.92000000000002
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Art,75.68
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Binders,10.66
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Fasteners,19.92
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Labels,23.28
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Paper,113.94
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Storage,185.74
Corporate,2011.0,El Salvador,LATAM,Central,Office Supplies,Supplies,23.4
Corporate,2011.0,El Salvador,LATAM,Central,Technology,Accessories,257.6
Corporate,2011.0,El Salvador,LATAM,Central,Technology,Copiers,336.99184
Corporate,2011.0,El Salvador,LATAM,Central,Technology,Phones,225.26
Corporate,2011.0,Estonia,EMEA,EMEA,Furniture,Chairs,63.87
Corporate,2011.0,Estonia,EMEA,EMEA,Office Supplies,Appliances,61.68
Corporate,2011.0,Estonia,EMEA,EMEA,Technology,Phones,286.56
Corporate,2011.0,Finland,EU,North,Furniture,Chairs,29.4
Corporate,2011.0,Finland,EU,North,Furniture,Furnishings,14.58
Corporate,2011.0,Finland,EU,North,Office Supplies,Appliances,8.16
Corporate,2011.0,Finland,EU,North,Office Supplies,Art,81.6
Corporate,2011.0,Finland,EU,North,Office Supplies,Labels,3.24
Corporate,2011.0,Finland,EU,North,Office Supplies,Paper,32.76
Corporate,2011.0,Finland,EU,North,Office Supplies,Supplies,111.9
Corporate,2011.0,France,EU,Central,Furniture,Bookcases,582.972
Corporate,2011.0,France,EU,Central,Furniture,Chairs,2840.7540000000004
Corporate,2011.0,France,EU,Central,Furniture,Furnishings,85.32
Corporate,2011.0,France,EU,Central,Office Supplies,Appliances,504.40500000000003
Corporate,2011.0,France,EU,Central,Office Supplies,Art,504.09000000000003
Corporate,2011.0,France,EU,Central,Office Supplies,Binders,440.0849999999999
Corporate,2011.0,France,EU,Central,Office Supplies,Envelopes,48.03
Corporate,2011.0,France,EU,Central,Office Supplies,Fasteners,81.89999999999999
Corporate,2011.0,France,EU,Central,Office Supplies,Labels,49.71
Corporate,2011.0,France,EU,Central,Office Supplies,Paper,136.83
Corporate,2011.0,France,EU,Central,Office Supplies,Storage,480.24899999999997
Corporate,2011.0,France,EU,Central,Office Supplies,Supplies,94.05000000000001
Corporate,2011.0,France,EU,Central,Technology,Accessories,210.09
Corporate,2011.0,France,EU,Central,Technology,Copiers,47.513999999999996
Corporate,2011.0,France,EU,Central,Technology,Machines,212.48100000000002
Corporate,2011.0,France,EU,Central,Technology,Phones,968.9400000000003
Corporate,2011.0,Georgia,EMEA,EMEA,Office Supplies,Binders,11.7
Corporate,2011.0,Georgia,EMEA,EMEA,Office Supplies,Supplies,20.34
Corporate,2011.0,Georgia,EMEA,EMEA,Technology,Phones,30.72
Corporate,2011.0,Germany,EU,Central,Furniture,Bookcases,1378.395
Corporate,2011.0,Germany,EU,Central,Furniture,Chairs,236.745
Corporate,2011.0,Germany,EU,Central,Furniture,Furnishings,178.404
Corporate,2011.0,Germany,EU,Central,Office Supplies,Appliances,274.401
Corporate,2011.0,Germany,EU,Central,Office Supplies,Art,544.11
Corporate,2011.0,Germany,EU,Central,Office Supplies,Binders,123.99900000000002
Corporate,2011.0,Germany,EU,Central,Office Supplies,Envelopes,9.66
Corporate,2011.0,Germany,EU,Central,Office Supplies,Fasteners,8.028
Corporate,2011.0,Germany,EU,Central,Office Supplies,Labels,93.3
Corporate,2011.0,Germany,EU,Central,Office Supplies,Paper,20.895000000000003
Corporate,2011.0,Germany,EU,Central,Office Supplies,Storage,651.222
Corporate,2011.0,Germany,EU,Central,Office Supplies,Supplies,206.04
Corporate,2011.0,Germany,EU,Central,Technology,Accessories,323.625
Corporate,2011.0,Germany,EU,Central,Technology,Copiers,217.96800000000002
Corporate,2011.0,Germany,EU,Central,Technology,Machines,400.68
Corporate,2011.0,Germany,EU,Central,Technology,Phones,1007.1600000000002
Corporate,2011.0,Ghana,Africa,Africa,Technology,Copiers,135.24
Corporate,2011.0,Guatemala,LATAM,Central,Furniture,Furnishings,14.92
Corporate,2011.0,Guatemala,LATAM,Central,Office Supplies,Art,90.88
Corporate,2011.0,Guatemala,LATAM,Central,Office Supplies,Binders,26.099999999999998
Corporate,2011.0,Guatemala,LATAM,Central,Office Supplies,Envelopes,6.6
Corporate,2011.0,Guatemala,LATAM,Central,Office Supplies,Fasteners,28.639999999999997
Corporate,2011.0,Guatemala,LATAM,Central,Office Supplies,Labels,10.36
Corporate,2011.0,Guatemala,LATAM,Central,Office Supplies,Storage,96.28
Corporate,2011.0,Guatemala,LATAM,Central,Office Supplies,Supplies,2.46
Corporate,2011.0,Guatemala,LATAM,Central,Technology,Copiers,78.4038
Corporate,2011.0,Guatemala,LATAM,Central,Technology,Phones,275.7
Corporate,2011.0,Haiti,LATAM,Caribbean,Furniture,Chairs,-35.268
Corporate,2011.0,Haiti,LATAM,Caribbean,Furniture,Furnishings,-183.336
Corporate,2011.0,Haiti,LATAM,Caribbean,Office Supplies,Art,-10.272
Corporate,2011.0,Haiti,LATAM,Caribbean,Office Supplies,Envelopes,-5.46
Corporate,2011.0,Haiti,LATAM,Caribbean,Office Supplies,Fasteners,-9.584
Corporate,2011.0,Haiti,LATAM,Caribbean,Office Supplies,Storage,-8.984
Corporate,2011.0,Honduras,LATAM,Central,Furniture,Bookcases,-118.132
Corporate,2011.0,Honduras,LATAM,Central,Furniture,Chairs,-370.96000000000004
Corporate,2011.0,Honduras,LATAM,Central,Furniture,Furnishings,-8.508
Corporate,2011.0,Honduras,LATAM,Central,Furniture,Tables,-334.552
Corporate,2011.0,Honduras,LATAM,Central,Office Supplies,Appliances,9.912
Corporate,2011.0,Honduras,LATAM,Central,Office Supplies,Art,-34.08
Corporate,2011.0,Honduras,LATAM,Central,Office Supplies,Binders,-20.828
Corporate,2011.0,Honduras,LATAM,Central,Office Supplies,Storage,-20.432
Corporate,2011.0,Honduras,LATAM,Central,Technology,Accessories,-277.396
Corporate,2011.0,Honduras,LATAM,Central,Technology,Copiers,-119.8748
Corporate,2011.0,Honduras,LATAM,Central,Technology,Machines,-312.76
Corporate,2011.0,Honduras,LATAM,Central,Technology,Phones,-89.552
Corporate,2011.0,Hungary,EMEA,EMEA,Furniture,Bookcases,159.87
Corporate,2011.0,Hungary,EMEA,EMEA,Office Supplies,Art,56.79
Corporate,2011.0,Hungary,EMEA,EMEA,Office Supplies,Binders,2.4
Corporate,2011.0,Hungary,EMEA,EMEA,Office Supplies,Envelopes,1.65
Corporate,2011.0,Hungary,EMEA,EMEA,Office Supplies,Paper,63.9
Corporate,2011.0,Hungary,EMEA,EMEA,Technology,Copiers,276.6
Corporate,2011.0,Hungary,EMEA,EMEA,Technology,Machines,28.95
Corporate,2011.0,India,APAC,Central Asia,Furniture,Bookcases,905.25
Corporate,2011.0,India,APAC,Central Asia,Furniture,Chairs,1114.2450000000001
Corporate,2011.0,India,APAC,Central Asia,Furniture,Furnishings,376.62
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Appliances,581.64
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Art,47.61
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Binders,150.3
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Envelopes,54.269999999999996
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Fasteners,67.23
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Labels,32.22
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Paper,180.96
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Storage,483.65999999999997
Corporate,2011.0,India,APAC,Central Asia,Office Supplies,Supplies,193.53
Corporate,2011.0,India,APAC,Central Asia,Technology,Accessories,539.7149999999999
Corporate,2011.0,India,APAC,Central Asia,Technology,Copiers,1304.79
Corporate,2011.0,India,APAC,Central Asia,Technology,Machines,355.26
Corporate,2011.0,India,APAC,Central Asia,Technology,Phones,679.3799999999999
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Bookcases,-5.2002
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Chairs,50.45700000000002
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Furnishings,52.6818
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Tables,-139.5771
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Appliances,576.9102
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Art,-9.484799999999998
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Binders,55.0878
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Envelopes,-63.604800000000004
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Fasteners,-88.8543
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Labels,-55.272000000000006
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Paper,-80.77080000000001
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Storage,169.1685
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Supplies,-108.1962
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Technology,Accessories,-387.54749999999996
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Technology,Copiers,613.8570000000001
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Technology,Machines,12.385800000000007
Corporate,2011.0,Indonesia,APAC,Southeast Asia,Technology,Phones,164.5437
Corporate,2011.0,Iran,EMEA,EMEA,Furniture,Bookcases,413.31
Corporate,2011.0,Iran,EMEA,EMEA,Furniture,Chairs,23.67
Corporate,2011.0,Iran,EMEA,EMEA,Furniture,Furnishings,19.26
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Art,38.04
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Binders,41.94
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Envelopes,11.219999999999999
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Fasteners,0.66
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Labels,5.07
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Paper,23.64
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Storage,68.75999999999999
Corporate,2011.0,Iran,EMEA,EMEA,Office Supplies,Supplies,62.94
Corporate,2011.0,Iran,EMEA,EMEA,Technology,Accessories,42.9
Corporate,2011.0,Iran,EMEA,EMEA,Technology,Phones,599.55
Corporate,2011.0,Iraq,EMEA,EMEA,Furniture,Bookcases,22.68
Corporate,2011.0,Iraq,EMEA,EMEA,Furniture,Chairs,351.03
Corporate,2011.0,Iraq,EMEA,EMEA,Furniture,Furnishings,23.28
Corporate,2011.0,Iraq,EMEA,EMEA,Office Supplies,Art,36.599999999999994
Corporate,2011.0,Iraq,EMEA,EMEA,Office Supplies,Binders,21.479999999999997
Corporate,2011.0,Iraq,EMEA,EMEA,Office Supplies,Envelopes,17.07
Corporate,2011.0,Iraq,EMEA,EMEA,Office Supplies,Fasteners,0.0
Corporate,2011.0,Iraq,EMEA,EMEA,Office Supplies,Labels,11.28
Corporate,2011.0,Iraq,EMEA,EMEA,Office Supplies,Paper,4.23
Corporate,2011.0,Iraq,EMEA,EMEA,Office Supplies,Storage,97.41
Corporate,2011.0,Iraq,EMEA,EMEA,Technology,Copiers,107.4
Corporate,2011.0,Iraq,EMEA,EMEA,Technology,Machines,222.3
Corporate,2011.0,Iraq,EMEA,EMEA,Technology,Phones,156.57
Corporate,2011.0,Ireland,EU,North,Furniture,Bookcases,-247.125
Corporate,2011.0,Ireland,EU,North,Furniture,Furnishings,-106.02
Corporate,2011.0,Ireland,EU,North,Office Supplies,Binders,-9.57
Corporate,2011.0,Ireland,EU,North,Office Supplies,Envelopes,-5.58
Corporate,2011.0,Ireland,EU,North,Office Supplies,Supplies,-37.2
Corporate,2011.0,Israel,EMEA,EMEA,Technology,Accessories,2.85
Corporate,2011.0,Italy,EU,South,Furniture,Chairs,-447.63599999999997
Corporate,2011.0,Italy,EU,South,Furniture,Furnishings,73.94999999999999
Corporate,2011.0,Italy,EU,South,Furniture,Tables,-630.885
Corporate,2011.0,Italy,EU,South,Office Supplies,Appliances,23.94
Corporate,2011.0,Italy,EU,South,Office Supplies,Art,343.32
Corporate,2011.0,Italy,EU,South,Office Supplies,Binders,183.87000000000003
Corporate,2011.0,Italy,EU,South,Office Supplies,Envelopes,29.4
Corporate,2011.0,Italy,EU,South,Office Supplies,Fasteners,93.0
Corporate,2011.0,Italy,EU,South,Office Supplies,Labels,27.990000000000002
Corporate,2011.0,Italy,EU,South,Office Supplies,Paper,9.6
Corporate,2011.0,Italy,EU,South,Office Supplies,Storage,-917.646
Corporate,2011.0,Italy,EU,South,Office Supplies,Supplies,48.6
Corporate,2011.0,Italy,EU,South,Technology,Accessories,657.8399999999999
Corporate,2011.0,Italy,EU,South,Technology,Machines,35.856
Corporate,2011.0,Italy,EU,South,Technology,Phones,-1350.7979999999998
Corporate,2011.0,Jamaica,LATAM,Caribbean,Office Supplies,Binders,0.2
Corporate,2011.0,Japan,APAC,North Asia,Furniture,Furnishings,83.76
Corporate,2011.0,Japan,APAC,North Asia,Office Supplies,Appliances,217.44
Corporate,2011.0,Japan,APAC,North Asia,Office Supplies,Binders,63.3
Corporate,2011.0,Japan,APAC,North Asia,Office Supplies,Envelopes,22.32
Corporate,2011.0,Japan,APAC,North Asia,Office Supplies,Storage,31.68
Corporate,2011.0,Japan,APAC,North Asia,Office Supplies,Supplies,88.02000000000001
Corporate,2011.0,Japan,APAC,North Asia,Technology,Phones,2939.31
Corporate,2011.0,Kazakhstan,EMEA,EMEA,Furniture,Bookcases,-104.154
Corporate,2011.0,Kazakhstan,EMEA,EMEA,Furniture,Chairs,-448.92
Corporate,2011.0,Kazakhstan,EMEA,EMEA,Office Supplies,Art,-52.56
Corporate,2011.0,Kazakhstan,EMEA,EMEA,Office Supplies,Storage,-7.671
Corporate,2011.0,Kazakhstan,EMEA,EMEA,Technology,Phones,-107.148
Corporate,2011.0,Kenya,Africa,Africa,Furniture,Bookcases,20.76
Corporate,2011.0,Kenya,Africa,Africa,Office Supplies,Appliances,0.66
Corporate,2011.0,Kenya,Africa,Africa,Office Supplies,Binders,4.98
Corporate,2011.0,Kenya,Africa,Africa,Office Supplies,Fasteners,14.07
Corporate,2011.0,Kenya,Africa,Africa,Office Supplies,Storage,12.36
Corporate,2011.0,Kenya,Africa,Africa,Technology,Accessories,406.56
Corporate,2011.0,Lebanon,EMEA,EMEA,Furniture,Furnishings,7.38
Corporate,2011.0,Lebanon,EMEA,EMEA,Technology,Copiers,71.46
Corporate,2011.0,Lesotho,Africa,Africa,Office Supplies,Envelopes,24.36
Corporate,2011.0,Lesotho,Africa,Africa,Office Supplies,Storage,55.17
Corporate,2011.0,Lesotho,Africa,Africa,Technology,Accessories,48.72
Corporate,2011.0,Lesotho,Africa,Africa,Technology,Phones,814.2
Corporate,2011.0,Liberia,Africa,Africa,Office Supplies,Art,29.28
Corporate,2011.0,Liberia,Africa,Africa,Office Supplies,Storage,110.34
Corporate,2011.0,Libya,Africa,Africa,Office Supplies,Binders,38.64
Corporate,2011.0,Libya,Africa,Africa,Office Supplies,Paper,5.04
Corporate,2011.0,Lithuania,EMEA,EMEA,Furniture,Bookcases,-110.718
Corporate,2011.0,Lithuania,EMEA,EMEA,Office Supplies,Art,-91.92
Corporate,2011.0,Lithuania,EMEA,EMEA,Office Supplies,Storage,-3.561
Corporate,2011.0,Lithuania,EMEA,EMEA,Technology,Copiers,-193.818
Corporate,2011.0,Madagascar,Africa,Africa,Office Supplies,Labels,0.96
Corporate,2011.0,Madagascar,Africa,Africa,Technology,Phones,41.79
Corporate,2011.0,Malaysia,APAC,Southeast Asia,Office Supplies,Art,67.86
Corporate,2011.0,Malaysia,APAC,Southeast Asia,Office Supplies,Fasteners,0.6
Corporate,2011.0,Malaysia,APAC,Southeast Asia,Office Supplies,Storage,279.12
Corporate,2011.0,Malaysia,APAC,Southeast Asia,Technology,Accessories,93.33
Corporate,2011.0,Mali,Africa,Africa,Technology,Accessories,8.85
Corporate,2011.0,Mexico,LATAM,North,Furniture,Bookcases,605.012
Corporate,2011.0,Mexico,LATAM,North,Furniture,Chairs,975.4359999999999
Corporate,2011.0,Mexico,LATAM,North,Furniture,Furnishings,-64.76
Corporate,2011.0,Mexico,LATAM,North,Furniture,Tables,-62.532000000000025
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Appliances,147.82
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Art,191.68
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Binders,120.52000000000001
Corporate,2011.0,Mexico,LATAM,North,Office Supplies,Envelopes,194.42000000000002
