ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,december_promotion,december_promotion_lower,december_promotion_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2014-04-18,9148.363383209013,-26842.55828736988,41529.429860962045,5117.507622737311,10658.49259629923,0.0,0.0,0.0,0.0,0.0,0.0,0.019339442500281755,-0.056782136866163305,0.09899517342537456,0.03304817988187166,-0.03682776957271157,0.13201359725256115,-0.013708737381589906,-0.11234680362061458,0.13582294299808614,0.0,0.0,0.0,9325.287630830266
2014-04-19,9156.298199697678,-23336.536478976344,41804.78052131329,5121.323128757333,10668.700391577433,0.0,0.0,0.0,0.0,0.0,0.0,-0.03887642146213572,-0.18619769703436026,0.1546851808537464,-0.02115671446889693,-0.0759251136913449,0.02494263730751494,-0.017719706993238774,-0.11027258334301536,0.1297425435462315,0.0,0.0,0.0,8800.334091853236
2014-04-20,9164.233016186347,-28813.837999846335,42411.14043660025,5125.138634777355,10678.90818685564,0.0,0.0,0.0,0.0,0.0,0.0,-0.035765303690904665,-0.18713398825067018,0.22939156739055971,-0.014815937852004477,-0.0974853474652175,0.10582605365174143,-0.020949365838900166,-0.10599960986581182,0.12356551373881827,0.0,0.0,0.0,8836.471439268227
2014-04-21,9172.167832675013,-26172.54713510054,41608.85671335071,5128.954140797378,10689.115982133848,0.0,0.0,0.0,0.0,0.0,0.0,-0.038781882036569224,-0.10556631969572557,0.08985061012264123,-0.015502435828347405,-0.04663453879940104,0.018408578631289307,-0.02327944620822181,-0.10417535290642305,0.1174947164268349,0.0,0.0,0.0,8816.453901768597
2014-04-22,9180.10264916368,-29486.91701676111,41701.75962895284,5132.769646817401,10699.323777412053,0.0,0.0,0.0,0.0,0.0,0.0,-0.04217770876292331,-0.12911558981915633,0.0810322735611322,-0.017566949521874452,-0.0306864502545339,-0.011728948862647571,-0.024610759241048857,-0.11738664095650876,0.11171872381566611,0.0,0.0,0.0,8792.906953213514
2014-04-23,9188.037465652347,-24166.541760104963,42433.83072064009,5136.585152837424,10709.53157269026,0.0,0.0,0.0,0.0,0.0,0.0,-0.008086826245100124,-0.12939175262776245,0.07796290303475457,0.016779674525233785,-0.0284440402842345,0.05355076198020329,-0.024866500770333894,-0.12912280666542753,0.10640694331898909,0.0,0.0,0.0,9113.735403134146
2014-04-24,9195.972282141014,-24787.976682624845,40113.08721699708,5140.400658857447,10719.739367968465,0.0,0.0,0.0,0.0,0.0,0.0,-0.004780776789402279,-0.08282953553065324,0.09453915104454999,0.01921418326382868,-0.017228874604421913,0.07846908779447768,-0.023994960053230954,-0.13924726973452772,0.10170547558809721,0.0,0.0,0.0,9152.008391298568
2014-04-25,9203.907098629681,-26518.503251602757,43770.006272079365,5144.216164877468,10729.947163246672,0.0,0.0,0.0,0.0,0.0,0.0,0.011076632074099613,-0.14704874916308047,0.0822338975758029,0.03304817988184541,-0.03682776957265126,0.13201359725248915,-0.02197154780774581,-0.14764935396500264,0.09773380330881631,0.0,0.0,0.0,9305.855391205396
2014-04-26,9211.841915118348,-24695.84137171383,42129.9935974372,5148.031670897492,10740.154958524876,0.0,0.0,0.0,0.0,0.0,0.0,-0.03995679429366795,-0.14224146101857738,0.11952501871433262,-0.02115671446879608,-0.07592511369076967,0.02494263730719261,-0.01880007982487188,-0.15424643208134645,0.09458238140714001,0.0,0.0,0.0,8843.766242650176
2014-04-27,9219.776731607015,-25666.003213328677,41860.32504567575,5151.847176917514,10750.362753803083,0.0,0.0,0.0,0.0,0.0,0.0,-0.029329211972404002,-0.25647072154620637,0.1981372235491057,-0.014815937851945038,-0.09748534746535563,0.10582605365170317,-0.014513274120458964,-0.15898537408085078,0.09231116989740255,0.0,0.0,0.0,8949.367945507474
2014-04-28,9227.711548095684,-27876.067227387903,44605.53218210205,5155.662682937537,10760.570549081289,0.0,0.0,0.0,0.0,0.0,0.0,-0.024674878313216842,-0.14343468700544587,0.06330501437472065,-0.01550243582823827,-0.04663453879915423,0.01840857863092814,-0.009172442484978569,-0.16184326563637402,0.0909491206788071,0.0,0.0,0.0,9000.018888536957
2014-04-29,9235.64636458435,-24425.238606316772,43561.93270832212,5159.47818895756,10770.778344359494,0.0,0.0,0.0,0.0,0.0,0.0,-0.020433330226458057,-0.17455633448936714,0.05980814981890226,-0.017566949521804064,-0.03068645025447883,-0.011728948862902952,-0.0028663807046539966,-0.1628273856264642,0.09049460007338109,0.0,0.0,0.0,9046.931352562011
2014-04-30,9243.581181073017,-23694.50696434899,39835.27601800076,5163.293694977583,10780.986139637702,0.0,0.0,0.0,0.0,0.0,0.0,0.021070189549607533,-0.16224340048792715,0.10882025032339461,0.016779674525268417,-0.02844404028417622,0.0535507619802566,0.004290515024339116,-0.16197445452553938,0.09091670070850076,0.0,0.0,0.0,9438.34518867541
2014-05-01,9251.515997561683,-25267.41450528388,40891.924461771836,5167.1092009976055,10791.193934915907,0.0,0.0,0.0,0.0,0.0,0.0,0.031375038831814354,-0.08088009962771461,0.08499104578399803,0.01921418326383186,-0.017228874604376533,0.0784690877945654,0.012160855567982486,-0.15934918742228002,0.0921573703276162,0.0,0.0,0.0,9541.782671238332
2014-05-02,9259.450814050351,-26007.00047713528,42750.50737824774,5170.924707017628,10801.401730194113,0.0,0.0,0.0,0.0,0.0,0.0,0.05363569927516363,-0.1544416013324833,0.23555130640656824,0.033048179881838294,-0.03682776957277406,0.13201359725258377,0.02058751939332534,-0.15504220613448572,0.10353770915398448,0.0,0.0,0.0,9756.087933365925
2014-05-03,9267.385630539018,-29308.74710368182,41496.29028003334,5174.740213037651,10811.609525472319,0.0,0.0,0.0,0.0,0.0,0.0,0.008240762095608839,-0.1371624125295871,0.12168682829226929,-0.021156714468807947,-0.0759251136908681,0.024942637307185093,0.029397476564416783,-0.14916738359243184,0.1274321519676538,0.0,0.0,0.0,9343.755950768555
2014-05-04,9275.320447027685,-23518.211613924304,40015.258189910826,5178.555719057673,10821.817320750528,0.0,0.0,0.0,0.0,0.0,0.0,0.023590132588454396,-0.23934405724596133,0.2056931208909751,-0.014815937851961393,-0.09748534746530535,0.10582605365170361,0.038406070440415795,-0.14185870978065598,0.15057907332113118,0.0,0.0,0.0,9494.12648617347
2014-05-05,9283.255263516352,-21497.010955094862,43273.05124235342,5182.371225077697,10832.025116028733,0.0,0.0,0.0,0.0,0.0,0.0,0.031919202457198606,-0.1148582029224551,0.16639553813866736,-0.015502435828307173,-0.04663453879930879,0.01840857863115254,0.047421638285505774,-0.13326678155360763,0.17253521497959393,0.0,0.0,0.0,9579.569367734384
2014-05-06,9291.190080005019,-25282.886263614542,43146.582099004125,5186.186731097719,10842.232911306939,0.0,0.0,0.0,0.0,0.0,0.0,0.038683392916376666,-0.1352839770429134,0.18096053683108398,-0.01756694952181733,-0.030686450254481495,-0.01172894886283239,0.056250342438194,-0.12355502818008102,0.19286758767657208,0.0,0.0,0.0,9650.604836530594
2014-05-07,9299.124896493688,-24806.40888623341,45066.379151464076,5190.002237117742,10852.440706585145,0.0,0.0,0.0,0.0,0.0,0.0,0.08148075238843917,-0.1131647362036603,0.26471452542565715,0.016779674525303056,-0.028444040284117948,0.053550761980309926,0.0647010778631361,-0.11289579024121973,0.2111637634453472,0.0,0.0,0.0,10056.82458961406
2014-05-08,9307.059712982353,-27810.084683692665,42382.01733872077,5193.817743137764,10862.64850186335,0.0,0.0,0.0,0.0,0.0,0.0,0.09180450323800027,-0.02299728355952816,0.20981308463565013,0.019214183263834447,-0.017228874604442487,0.07846908779430983,0.07259031997416582,-0.101466371353838,0.2270419592400926,0.0,0.0,0.0,10161.489706539103
2014-05-09,9314.99452947102,-32694.864209474432,45635.90738069597,5197.633249157787,10872.856297141558,0.0,0.0,0.0,0.0,0.0,0.0,0.11279495849161829,-0.08884457528799615,0.3721742504224942,0.033048179881853205,-0.03682776957258193,0.13201359725243897,0.07974677860976509,-0.089445180089878,0.2401606531700552,0.0,0.0,0.0,10365.678950772355
2014-05-10,9322.929345959687,-29505.685820214494,43407.898203314355,5201.448755177811,10883.064092419763,0.0,0.0,0.0,0.0,0.0,0.0,0.06485901541492943,-0.06500310246005422,0.17430236814093614,-0.021156714468869523,-0.07592511369122049,0.02494263730738029,0.08601572988379896,-0.07700807352283871,0.25022748183215665,0.0,0.0,0.0,9927.605364121582
2014-05-11,9330.864162448355,-33647.60518132731,41618.329359193754,5205.264261197832,10893.271887697969,0.0,0.0,0.0,0.0,0.0,0.0,0.07644696928412036,-0.16181035174761474,0.2302886059725303,-0.014815937851977741,-0.09748534746525504,0.10582605365170403,0.0912629071360981,-0.0643250042823597,0.257007181033172,0.0,0.0,0.0,10044.180448469344
2014-05-12,9338.79897893702,-23415.490158832177,43122.07683507858,5209.079767217856,10903.479682976176,0.0,0.0,0.0,0.0,0.0,0.0,0.07987540924463835,-0.03314848156122443,0.2541886755157815,-0.015502435828283886,-0.04663453879927232,0.018408578631121823,0.09537784507292225,-0.051557060192346224,0.26032835235653745,0.0,0.0,0.0,10084.739369233026
2014-05-13,9346.733795425687,-22556.59840113829,42977.729575439254,5212.8952732378775,10913.687478254382,0.0,0.0,0.0,0.0,0.0,0.0,0.08070963750152048,-0.05058291883161252,0.248181813244671,-0.017566949521862406,-0.03068645025454185,-0.011728948862741796,0.09827658702338288,-0.03885396996887073,0.2600888640901903,0.0,0.0,0.0,10101.105291877704
2014-05-14,9354.668611914356,-23168.95234633056,46765.693553112294,5216.7107792579,10923.895273532587,0.0,0.0,0.0,0.0,0.0,0.0,0.11668335809519174,-0.02662107656286957,0.3098104883558766,0.016779674525220455,-0.028444040284267835,0.053550761980129674,0.09990368356997127,-0.026352130600645594,0.25625972637574695,0.0,0.0,0.0,10446.20275942021
2014-05-15,9362.603428403023,-26124.793022454338,43652.12005409459,5220.526285277923,10934.103068810793,0.0,0.0,0.0,0.0,0.0,0.0,0.11944761435367508,0.05934933679995001,0.23165844169725663,0.01921418326381574,-0.017228874604433647,0.07846908779467023,0.10023343108985933,-0.014173192562954668,0.2488873163016903,0.0,0.0,0.0,10480.944072065304
2014-05-16,9370.53824489169,-25160.073310903706,43691.05957441406,5224.341791297946,10944.310864088999,0.0,0.0,0.0,0.0,0.0,0.0,0.13231850025286593,-0.0018226137880061142,0.3701074654137108,0.03304817988184609,-0.03682776957270473,0.1320135972525336,0.09927032037101986,-0.0024232185899682184,0.2380938681611772,0.0,0.0,0.0,10610.433812017882
2014-05-17,9378.473061380355,-24850.27545686311,44214.94912484385,5228.157297317966,10954.518659367204,0.0,0.0,0.0,0.0,0.0,0.0,0.07589197333771754,-0.018115349908386355,0.15271961071095233,-0.021156714468818397,-0.07592511369089919,0.024942637307260658,0.09704868780653593,0.008807588939301697,0.2240761862371492,0.0,0.0,0.0,10090.223888903134
2014-05-18,9386.407877869024,-23577.869320241825,42620.59742878301,5231.9728033379915,10964.726454645412,0.0,0.0,0.0,0.0,0.0,0.0,0.07881564621823546,-0.07804073031517297,0.2314873181741081,-0.014815937851994096,-0.09748534746520475,0.10582605365170447,0.09363158407022958,0.019444617150031776,0.2071025812030039,0.0,0.0,0.0,10126.203680431207
2014-05-19,9394.34269435769,-30178.306626635906,44198.0828652983,5235.788309358013,10974.934249923617,0.0,0.0,0.0,0.0,0.0,0.0,0.0736064611597675,-0.029918312171295446,0.18136839857920986,-0.015502435828359107,-0.04663453879940753,0.018408578631270888,0.08910889698812659,0.016716226628112087,0.18750807542043535,0.0,0.0,0.0,10085.827015011477
2014-05-20,9402.277510846357,-24426.961222153805,45716.5165948152,5239.603815378036,10985.142045201825,0.0,0.0,0.0,0.0,0.0,0.0,0.06602783639394004,-0.005143218767757321,0.1537809151006914,-0.017566949521875676,-0.030686450254544514,-0.011728948862671234,0.08359478591581572,0.010802129356910925,0.16568796594631008,0.0,0.0,0.0,10023.089552062942
2014-05-21,9410.212327335024,-25482.456657611237,44427.12113842514,5243.419321398059,10995.34984048003,0.0,0.0,0.0,0.0,0.0,0.0,0.09400417824965883,0.04693859237600654,0.19564063778443236,0.016779674525196506,-0.02844404028433735,0.05355076197995048,0.07722450372446231,0.004657670008889056,0.1420898758044819,0.0,0.0,0.0,10294.811604320963
2014-05-22,9418.147143823691,-25440.29063153434,43730.74899262064,5247.234827418082,11005.557635758236,0.0,0.0,0.0,0.0,0.0,0.0,0.08936488222315651,0.021155873506866495,0.13352263490675664,0.01921418326384082,-0.017228874604351713,0.07846908779448526,0.07015069895931574,-0.0016269709019344643,0.1172044629541048,0.0,0.0,0.0,10259.798754091853
2014-05-23,9426.081960312358,-24288.6441698638,41612.422825416375,5251.050333438105,11015.765431036443,0.0,0.0,0.0,0.0,0.0,0.0,0.09558748428636692,0.028451611437409756,0.22356858862852136,0.03304817988181984,-0.03682776957264443,0.13201359725246156,0.06253930440454707,-0.00795467560816923,0.10448498501976904,0.0,0.0,0.0,10327.097421575721
2014-05-24,9434.016776801025,-24063.94412019199,42345.88019842378,5254.865839458126,11025.973226314649,0.0,0.0,0.0,0.0,0.0,0.0,0.03340841432889471,-0.059872109222922215,0.12343290084037209,-0.021156714468830263,-0.07592511369099761,0.024942637307253136,0.05456512879772496,-0.014222756668517564,0.09849026353311895,0.0,0.0,0.0,9749.192318066136
2014-05-25,9441.951593289692,-26601.992222098845,43726.13426341611,5258.68134547815,11036.181021592854,0.0,0.0,0.0,0.0,0.0,0.0,0.03159133765637048,-0.034212322368574535,0.19787518948595556,-0.014815937851934658,-0.09748534746534286,0.10582605365166618,0.04640727550830515,-0.020324518855891375,0.0920491358342894,0.0,0.0,0.0,9740.235474208414
2014-05-26,9449.886409778359,-26576.048933525395,42834.44023991711,5262.496851498172,11046.38881687106,0.0,0.0,0.0,0.0,0.0,0.0,0.022742079625431372,-0.07278553035766003,0.09681537725448744,-0.01550243582824365,-0.046634538799180066,0.01840857863098505,0.03824451545367502,-0.02615099155847996,0.08522050725684854,0.0,0.0,0.0,9664.796478960821
2014-05-27,9457.821226267026,-24504.67902667334,43369.45537147556,5266.312357518196,11056.596612149267,0.0,0.0,0.0,0.0,0.0,0.0,0.012683791786816652,-0.047538151016986364,0.07053574253029542,-0.01756694952180528,-0.03068645025448946,-0.01172894886292662,0.03025074130862192,-0.03159280289251706,0.08226469139322204,0.0,0.0,0.0,9577.78226145793
2014-05-28,9465.756042755695,-26726.460039709586,42451.627366168315,5270.127863538219,11066.804407427477,0.0,0.0,0.0,0.0,0.0,0.0,0.03937030073694476,0.0057387601541613745,0.0850536241394212,0.016779674525289723,-0.028444040284151283,0.05355076198023628,0.022590626211655033,-0.036542162213242135,0.08532257010175083,0.0,0.0,0.0,9838.425704861538
2014-05-29,9473.690859244361,-27959.69728610637,43129.53126522577,5273.94336955824,11077.012202705679,0.0,0.0,0.0,0.0,0.0,0.0,0.034629786096522445,-0.0651620211300627,0.16604316299279262,0.019214183263844,-0.017228874604306325,0.07846908779457297,0.01541560283267846,-0.047933146525756365,0.08757407519821966,0.0,0.0,0.0,9801.762747244573
2014-05-30,9481.625675733028,-23707.846929558007,44097.90867088507,5277.7588755782635,11087.219997983888,0.0,0.0,0.0,0.0,0.0,0.0,0.041908447974234535,-0.008146334382088167,0.08961075888339305,0.03304817988191418,-0.03682776957268667,0.13201359725257725,0.008860268092320357,-0.06402345520960068,0.08901015408135378,0.0,0.0,0.0,9878.98589207565
2014-05-31,9489.560492221693,-25008.593057408656,41214.19626395587,5281.574381598286,11097.42779326209,0.0,0.0,0.0,0.0,0.0,0.0,-0.018117409114243924,-0.15286662352431843,0.10162389290100239,-0.02115671446883548,-0.07592511369101315,0.02494263730729092,0.0030393053545915635,-0.07694150983330526,0.08961892183822043,0.0,0.0,0.0,9317.634242469747
2014-06-01,9497.495308710362,-26005.388394475223,41934.100023999745,5285.389887618309,11107.635588540297,0.0,0.0,0.0,0.0,0.0,0.0,-0.016770937873723853,-0.160761784022469,0.1444483253535125,-0.014815937852033443,-0.0974853474651588,0.10582605365176717,-0.0019550000216903966,-0.08639814077136343,0.0893860051408942,0.0,0.0,0.0,9338.213404931998
2014-06-02,9505.43012519903,-28146.128624560723,42246.97499243253,5289.205393638331,11117.843383818503,0.0,0.0,0.0,0.0,0.0,0.0,-0.021557029628772997,-0.09831962436769542,0.1067039438071589,-0.015502435828312544,-0.046634538799334616,0.018408578631209455,-0.006054593800460449,-0.09217994752681109,0.08829536517594945,0.0,0.0,0.0,9300.521286355883
2014-06-03,9513.364941687696,-27731.28847798136,43302.6365428234,5293.020899658355,11128.051179096708,0.0,0.0,0.0,0.0,0.0,0.0,-0.026783745545967953,-0.1060617372901518,0.07460162578356398,-0.017566949521902214,-0.030686450254549857,-0.01172894886253012,-0.009216796024065742,-0.0941546864443342,0.08633057464609409,0.0,0.0,0.0,9258.561395803601
2014-06-04,9521.299758176363,-27183.635475677427,40866.83742631584,5296.836405678377,11138.258974374916,0.0,0.0,0.0,0.0,0.0,0.0,0.0053549387605108184,-0.03872408240696653,0.08320755765861575,0.016779674525207122,-0.028444040284301166,0.05355076198005604,-0.011424735764696305,-0.09227484438702256,0.08347650362072877,0.0,0.0,0.0,9572.285735301863
2014-06-05,9529.23457466503,-27558.650318143347,41309.70363637716,5300.651911698399,11148.466769653121,0.0,0.0,0.0,0.0,0.0,0.0,0.006527103802466075,-0.10380817943100493,0.158190437845158,0.019214183263846586,-0.01722887460437228,0.0784690877943174,-0.012687079461380512,-0.08657930482663265,0.07972135005084059,0.0,0.0,0.0,9591.432877891917
2014-06-06,9537.169391153699,-26431.144684654333,43216.4858448303,5304.467417718422,11158.674564931329,-0.018111776648023808,-0.06306530000773661,0.002793009984307623,-0.018111776648023808,-0.06306530000773661,0.002793009984307623,0.0018993283279390904,-0.03950416249563234,0.05517658494671237,0.033048179881887914,-0.03682776957262638,0.13201359725250525,-0.013037074905925016,-0.07719305800411647,0.07505893379855338,0.0,0.0,0.0,9555.283607146672
2014-06-07,9545.104207642366,-25610.433926061745,41081.472416153854,5308.282923738445,11168.882360209533,-0.012146998720060287,-0.04862857813822114,0.027396644919952494,-0.012146998720060287,-0.04862857813822114,0.027396644919952494,-0.04583466525997836,-0.11285342208083751,0.03286755162544216,-0.02115671446889707,-0.07592511369136552,0.024942637307486103,-0.012530952071021012,-0.06432495330942449,0.06949115870094157,0.0,0.0,0.0,9107.607551413466
2014-06-08,9553.03902413103,-24864.674230869074,41376.302485734195,5312.098429758468,11179.09015548774,-0.013693606553401972,-0.026018175847981138,-0.003497970829117903,-0.013693606553401972,-0.026018175847981138,-0.003497970829117903,-0.03975528401220076,-0.14043937643153953,0.055337853328273706,-0.014815937851967364,-0.09748534746524229,0.10582605365166707,-0.011245739606831428,-0.04826353864780925,0.06303053604711567,0.0,0.0,0.0,9173.255244547065
2014-06-09,9560.973840619698,-25950.091463474797,42630.539830302696,5315.913935778491,11189.297950765946,-0.0052864524749714975,-0.024982223824810974,0.030677179040764765,-0.0052864524749714975,-0.024982223824810974,0.030677179040764765,-0.030065459773500378,-0.08554254504267435,0.049129010161116274,-0.015502435828301927,-0.04663453879925949,0.018408578631028055,-0.009276571470226954,-0.034271253034762986,0.05570265535489918,0.0,0.0,0.0,9273.518766219056
2014-06-10,9568.908657108366,-27876.391600075473,42555.4960180574,5319.729441798514,11199.505746044153,0.006297737079624763,-0.021537273024835574,0.05195947871872292,0.006297737079624763,-0.021537273024835574,0.05195947871872292,-0.01800278379887254,-0.09648000147684847,0.08777901468718853,-0.01756694952184772,-0.030686450254523642,-0.011728948862775476,-0.006733571356649576,-0.04425627819748926,0.04754848483124109,0.0,0.0,0.0,9396.641663363285
2014-06-11,9576.843473597033,-25557.932625175832,46611.1798428118,5323.544947818536,11209.713541322359,0.013631114234445846,-0.006205427429040407,0.04846586322845322,0.013631114234445846,-0.006205427429040407,0.04846586322845322,0.026672375739758086,-0.08904826747042377,0.11715353069479462,0.016779674525241758,-0.02844404028424289,0.05355076198010935,-0.0037384130199295215,-0.05439879975714046,0.03862638459987682,0.0,0.0,0.0,9832.280641125662
2014-06-12,9584.778290085698,-24845.225825672744,45464.43093066168,5327.360453838557,11219.921336600564,0.0031278174909185517,-0.012460116485612658,0.03012582709696933,0.0031278174909185517,-0.012460116485612658,0.03012582709696933,0.02192133883348327,-0.04170011137465375,0.09933651689757911,0.01921418326382787,-0.017228874604363446,0.07846908779467779,-0.00042066192126316267,-0.06465961392792624,0.03973573805620768,0.0,0.0,0.0,9794.889462626483
2014-06-13,9592.713106574367,-28799.532644032035,43081.6432812232,5331.175959858581,11230.129131878772,-0.012438649053814954,-0.04867729115507938,0.01709469922019784,-0.012438649053814954,-0.04867729115507938,0.01709469922019784,0.023695523060061462,-0.11782780045120542,0.14849059444088256,0.0330481798818808,-0.036827769572749185,0.13201359725259987,0.003085992231995609,-0.07498553644815543,0.06515428834336204,0.0,0.0,0.0,9820.017461199754
2014-06-14,9600.647923063034,-28484.403261110594,42239.990645695114,5334.991465878604,11240.336927156977,0.00841301644781537,-0.038421954481501236,0.047062068314552966,0.00841301644781537,-0.038421954481501236,0.047062068314552966,-0.006096196331445727,-0.09878819737811731,0.06719431730803024,-0.021156714468845938,-0.07592511369104424,0.024942637307366476,0.006647501689584835,-0.08530888020398254,0.09080376835116452,0.0,0.0,0.0,9542.120488414954
2014-06-15,9608.5827395517,-31235.61946333079,41803.296495158196,5338.806971898627,11250.544722435185,0.0011226062620810307,-0.03691840993667848,0.040655391292824514,0.0011226062620810307,-0.03691840993667848,0.040655391292824514,-0.0035602138729032584,-0.10331897631523665,0.0509339062490593,-0.014815937851907929,-0.09748534746538039,0.10582605365162878,0.010133117716923648,-0.09554753869539398,0.1160858047343631,0.0,0.0,0.0,9574.37412998341
2014-06-16,9616.517556040368,-30408.560315907,43628.98248420132,5342.62247791865,11260.752517713388,0.01175916628683172,0.0076629092566773685,0.01700304415338859,0.01175916628683172,0.0076629092566773685,0.01700304415338859,0.009675566726833297,-0.12512886140110907,0.14851560982835105,-0.015502435828278642,-0.046634538799223024,0.01840857863099734,0.013418836268280226,-0.10560570523679974,0.1404055250716697,0.0,0.0,0.0,9709.562813333601
2014-06-17,9624.452372529035,-24114.609419295175,39158.26220404257,5346.437983938671,11270.960312991596,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011764108925533768,-0.14606168505622596,0.15127751081845958,-0.017566949521860994,-0.0306864502545263,-0.011728948862704923,0.016390538629307623,-0.11537523480169963,0.1631845616640595,0.0,0.0,0.0,9613.13006192313
2014-06-18,9632.387189017702,-28570.662605799876,43009.48740556659,5350.253489958695,11281.1681082698,0.0,0.0,0.0,0.0,0.0,0.0,0.03572641914818787,-0.15318167193860893,0.2374244371815677,0.01677967452527639,-0.02844404028418461,0.053550761980162655,0.018946744622911488,-0.12473763165442431,0.18387367520140502,0.0,0.0,0.0,9976.517891130183
2014-06-19,9640.322005506368,-26680.562689350467,43297.82613877831,5354.068995978717,11291.375903548007,-0.018111776648023808,-0.06306530000773661,0.002793009984307623,-0.018111776648023808,-0.06306530000773661,0.002793009984307623,0.022103316093147113,-0.1379399367291377,0.18509188167367363,0.019214183263852956,-0.01722887460428152,0.07846908779449283,0.02100090947731797,-0.13356662216985007,0.20196471057963156,0.0,0.0,0.0,9853.405090033799
2014-06-20,9648.256821995035,-24609.882186941664,41645.05745524899,5357.88450199874,11301.583698826214,-0.012146998720060287,-0.04862857813822114,0.027396644919952494,-0.012146998720060287,-0.04862857813822114,0.027396644919952494,0.04338439194173426,-0.18947383044482222,0.3764118561310441,0.033048179881895706,-0.03682776957255705,0.13201359725245504,0.022483210779898833,-0.14173124933525855,0.2170016139586366,0.0,0.0,0.0,10066.840577514979
2014-06-21,9656.191638483702,-28036.945708254018,42849.73721428109,5361.700008018763,11311.791494104418,-0.013693606553401972,-0.026018175847981138,-0.003497970829117903,-0.013693606553401972,-0.026018175847981138,-0.003497970829117903,-0.011508532431065163,-0.15017494269856255,0.13485295516080167,-0.021156714468857803,-0.07592511369114267,0.024942637307358958,0.02334178859119462,-0.14909940415794035,0.22859026338492716,0.0,0.0,0.0,9545.063043851633
2014-06-22,9664.126454972371,-28719.632140576472,42808.492101164695,5365.515514038786,11321.999289382626,-0.0052864524749714975,-0.024982223824810974,0.030677179040764765,-0.0052864524749714975,-0.024982223824810974,0.030677179040764765,0.0034410289145349626,-0.19668611667062055,0.19272043014448886,-0.014815937852006711,-0.09748534746519633,0.10582605365172973,0.023543419241513167,-0.15554169032192458,0.23640689435468554,0.0,0.0,0.0,9697.380993537654
2014-06-23,9672.061271461036,-27856.036976230276,43359.9266550539,5369.331020058809,11332.207084660831,0.006297737079624763,-0.021537273024835574,0.05195947871872292,0.006297737079624763,-0.021537273024835574,0.05195947871872292,0.013868922282273181,-0.21011688195939032,0.21645452409315763,-0.015502435828255364,-0.046634538799186574,0.018408578630966625,0.02307362103090378,-0.16093550263049286,0.24020493581366226,0.0,0.0,0.0,9806.202337544313
2014-06-24,9679.996087949705,-25583.903282561725,44344.08848293691,5373.14652607883,11342.414879939039,0.013631114234445846,-0.006205427429040407,0.04846586322845322,0.013631114234445846,-0.006205427429040407,0.04846586322845322,0.018000372166453716,-0.2020610653204314,0.27637892279328324,-0.017566949521790595,-0.030686450254471236,-0.011728948862960302,0.021936207453798474,-0.1651691876369198,0.239820110410147,0.0,0.0,0.0,9854.239620102615
2014-06-25,9687.93090443837,-22216.007370885833,41673.734391257756,5376.962032098854,11352.622675217242,0.0031278174909185517,-0.012460116485612658,0.03012582709696933,0.0031278174909185517,-0.012460116485612658,0.03012582709696933,0.04005981215717382,-0.16646436006915938,0.29171630735848175,0.016779674525311025,-0.028444040284126337,0.05355076198021598,0.02015232014094424,-0.16814614688200236,0.235173694369128,0.0,0.0,0.0,10076.02759666185
2014-06-26,9695.865720927039,-24918.683325284073,45771.99097167464,5380.777538118876,11362.83047049545,-0.012438649053814954,-0.04867729115507938,0.01709469922019784,-0.012438649053814954,-0.04867729115507938,0.01709469922019784,0.024534523162588598,-0.18296955865400338,0.1603677103362606,0.019214183263833045,-0.017228874604495355,0.07846908779416664,0.017758988952570495,-0.1697887396803833,0.22627387609583535,0.0,0.0,0.0,9933.749163038472
2014-06-27,9703.800537415706,-27729.523629556927,42272.15489693488,5384.5930441389,11373.038265773657,0.00841301644781537,-0.038421954481501236,0.047062068314552966,0.00841301644781537,-0.038421954481501236,0.047062068314552966,0.05626847644531821,-0.2452915676930319,0.37202830676002696,0.033048179881888594,-0.036827769572679844,0.13201359725254969,0.014807280115614241,-0.1700418436388509,0.21321519745808973,0.0,0.0,0.0,10249.818609385347
2014-06-28,9711.735353904372,-24785.48969292789,40434.96255516207,5388.408550158922,11383.246061051863,0.0011226062620810307,-0.03691840993667848,0.040655391292824514,0.0011226062620810307,-0.03691840993667848,0.040655391292824514,-0.008674003624534375,-0.10327790850870597,0.08333258290566703,-0.02115671446886303,-0.07592511369115822,0.02494263730739673,0.011360104582247609,-0.16887593710892726,0.1961761065335037,0.0,0.0,0.0,9627.495726244088
2014-06-29,9719.67017039304,-25954.624326691865,45462.76336154549,5392.224056178945,11393.453856330068,0.01175916628683172,0.0076629092566773685,0.01700304415338859,0.01175916628683172,0.0076629092566773685,0.01700304415338859,0.00443299601018399,-0.176164713878669,0.1309384599230576,-0.014815937851940639,-0.09748534746527981,0.10582605365162966,0.007489767575292909,-0.16628957848284,0.17541469434090023,0.0,0.0,0.0,9762.757429478697
